x, y, z
4.019841791207039883e+00, 9.031705494445287030e+00, 5.695150570978552151e-01
2.982004910683663024e+00, 8.891023756757846286e+00, 2.019395401379422417e+00
4.126694743521976072e+00, 1.151481210553908419e+01, -1.398997299872158040e+00
5.592197932404574523e+00, 1.064937113789121348e+01, -1.830202735582066309e-02
5.005097460568987522e+00, 1.030549354833856768e+01, -1.803611904275636002e+00
5.530953810981835694e+00, 9.543935620606905701e+00, -1.328723235036295858e+00
3.209954096490701403e+00, 1.278855746991173525e+01, -7.718645463247613137e-01
4.584978381127481128e+00, 1.030877056878874320e+01, -4.951450737168391347e-01
5.500052343775831076e+00, 9.587017395258881081e+00, 1.842327031647299718e+00
4.353978415431694060e+00, 1.047895789647673581e+01, 1.117479981139039458e+00
6.152175357093843999e+00, 1.021172067128693683e+01, 8.349682778478988432e-01
4.735105268946863788e+00, 9.682493222036557157e+00, -7.999812820755677345e-01
5.565013773382695206e+00, 9.842117871769271886e+00, -1.414260761854694293e-01
3.223861115590374027e+00, 1.001661806355148698e+01, -5.559275872762362569e-01
5.534324084977216174e+00, 9.038997651217258067e+00, 6.824948589212400663e-01
3.936168514772497851e+00, 9.501109970302740848e+00, 1.456977073659306621e+00
4.609675584343777111e+00, 1.159495928278907861e+01, 4.503725631910110438e-01
5.056983017486456511e+00, 1.170633523643863683e+01, -1.236678116551618967e+00
6.889478453963732818e+00, 1.125851282067821657e+01, -2.508465429863177554e-01
5.846259856704609348e+00, 9.389873031559508476e+00, -8.675563027913730423e-04
5.007108581491915622e+00, 9.399033473530955973e+00, 3.566337109179792964e-01
5.550607575504970193e+00, 9.370996711473916108e+00, -7.080771249834216796e-01
5.218740754481403954e+00, 9.713984327158019738e+00, -7.122285348613132117e-01
5.117124661717280532e+00, 1.111546322468762682e+01, -1.514146490751387297e+00
4.509882176996317327e+00, 9.982296467293895859e+00, 1.747346858626247779e-01
6.020932772575700476e+00, 9.037912450581746526e+00, 1.288719951054293267e+00
3.749336906217064058e+00, 9.977269145386832960e+00, 1.514506486948538289e+00
4.319781671682908275e+00, 9.746954193907695796e+00, -6.690984947700159835e-02
6.024335467011271206e+00, 1.031963215902329623e+01, 5.141580234694833607e-01
6.315959905425176935e+00, 9.341270384928826331e+00, 7.150278851103976097e-01
5.475158326662096009e+00, 1.011292401426012511e+01, -8.092164724995347669e-01
5.154821339319048512e+00, 1.000746942676457252e+01, 5.168382146124632648e-01
4.590777133990318504e+00, 9.062085162116854775e+00, 1.990205555582237051e-01
2.459040503582630155e+00, 9.332790717256692403e+00, -6.399424717060901990e-01
3.614267239234127516e+00, 9.547107725558651836e+00, 5.834427309089966762e-01
4.474437584935816226e+00, 1.067705172839736782e+01, 1.631763504872026482e+00
7.031241043509430355e+00, 1.079884572756489725e+01, -2.448330514934974056e-01
5.768147991749224879e+00, 1.068355840193612138e+01, -1.597855541055698936e+00
4.678949747345746424e+00, 1.062684536977106475e+01, 1.990253228465101332e+00
6.015827106673794944e+00, 1.071742592120915383e+01, 1.284083855262430740e+00
4.657219054811710279e+00, 9.635627182982126726e+00, -1.008428171162569331e+00
3.589526850902924338e+00, 9.070043632688728152e+00, 2.420106878041153042e-01
7.696664053089066648e+00, 9.217600489600590308e+00, -1.147382762533105005e+00
4.147373659653768030e+00, 1.003082170213015090e+01, -1.347672400385793834e+00
5.383347243998753306e+00, 9.436030433597197842e+00, -1.003266977392135662e+00
5.145492463392270288e+00, 1.005621603806531006e+01, 3.164771001778918236e-01
5.212904256812092463e+00, 9.392174157533167644e+00, -9.333294829137048776e-01
5.077517605303039083e+00, 9.937080572383376165e+00, 7.246292760707485625e-01
5.659357391806070225e+00, 1.002730750782303204e+01, -8.887368588447280837e-02
4.723425587638223178e+00, 8.028949767214315969e+00, 8.830633855280451971e-01
4.738756064037300320e+00, 1.013484312034242762e+01, 4.424286889023219538e-01
4.661324842644194888e+00, 9.598076776637528340e+00, -2.055622340176001206e+00
5.166630773184620828e+00, 1.057359195074329783e+01, 7.514426406064159125e-02
5.196145289086140373e+00, 9.223813133774317663e+00, -3.198579339542598765e-01
5.675257798674464560e+00, 9.330983027093179061e+00, -1.223748931105279825e+00
4.233736986404697866e+00, 9.855962162084898281e+00, 6.482052876127927243e-01
5.822630472582928540e+00, 9.321670839406770881e+00, -4.524855284716354231e-01
5.591217878907957406e+00, 1.051494996244201374e+01, 7.257777509600306098e-01
4.243421803408905291e+00, 9.680915530383709111e+00, -9.617820347703830430e-01
5.393356567112811639e+00, 9.165397608600626356e+00, 7.948306760412163774e-01
5.584188474174491823e+00, 9.973507183657755348e+00, 1.337919671874964855e+00
4.779240101184140777e+00, 1.015897356373389471e+01, 1.342859766050824855e-01
4.215562144777199372e+00, 1.048777819333091799e+01, -5.548474690461472347e-01
4.665855836019189518e+00, 7.498137269647259018e+00, -5.013043671478618624e-01
5.650354787016778957e+00, 9.756685272017339372e+00, -3.086420253078228648e-01
5.842952052549628128e+00, 1.144927002907164137e+01, -4.464067218541407644e-01
4.246232060513407625e+00, 7.825835998703590590e+00, -5.606728893456189855e-01
4.420816197954246185e+00, 1.090321837933655047e+01, 5.369034102828406096e-01
6.976054403827150807e+00, 1.206767960426585518e+01, 1.311638441360322149e+00
5.267775049133835097e+00, 1.010268983030875134e+01, -1.098720351990702504e+00
5.715865649504158874e+00, 1.021953473496769149e+01, -6.505633618800696905e-01
4.915797722816441784e+00, 9.728476630751506704e+00, 2.428259575494349787e-01
6.912484985248285696e+00, 9.832659709641914603e+00, 5.262540617833688650e-01
2.585663796782811996e+00, 1.117519512980893914e+01, -5.394719842671997778e-01
6.737355359836202595e+00, 9.794354428560575698e+00, -5.007617579854206635e-01
5.812955089265793518e+00, 9.165998100708186769e+00, 7.727548249897199517e-02
4.185893471236076913e+00, 1.105413744109126561e+01, -4.312888917916904985e-01
2.861356890259409091e+00, 1.053248791737929935e+01, -1.131987670239512772e-01
4.758726864105195631e+00, 9.952209422774380698e+00, -1.758947817729177965e+00
3.729197496801662126e+00, 1.047031295536957174e+01, -1.018802546801778730e+00
5.495449139277691408e+00, 9.570653033573401913e+00, 1.224689228808455210e+00
5.179638720410678410e+00, 8.414065745129196472e+00, 8.759616030237045436e-02
3.719944315050299544e+00, 1.026971648679195503e+01, 6.762798824577889167e-01
5.488845799274939097e+00, 9.438479676580794120e+00, 9.482345041997749524e-01
3.978684180584560970e+00, 1.141746268289344179e+01, -7.056377843089297608e-01
5.507399617618904841e+00, 1.117413369167799075e+01, 1.108733450023422940e+00
4.089167668874141626e+00, 1.064710589416588427e+01, 1.355445670223510923e+00
4.281501814890675384e+00, 1.164747273637190261e+01, -8.223498270253285503e-01
3.798800116884113898e+00, 9.787849925567380538e+00, 1.353305364204656636e+00
6.076561232344504404e+00, 1.087734019228406801e+01, 7.447046905038509079e-01
4.036305476200005238e+00, 9.604936295854654915e+00, 7.562017271890751902e-01
5.277335409226813212e+00, 1.081968617000959654e+01, 9.545580155160754421e-01
2.680478410406871514e+00, 9.360026953201579403e+00, -1.028727832323032665e+00
6.111998064481570125e+00, 1.021083040103250461e+01, 1.119462999940855852e+00
4.723494882924119231e+00, 1.125218946119900920e+01, -6.103792919471482392e-01
2.890956561205509256e+00, 9.347174439728615170e+00, 3.338204149305855073e-01
5.865554269960446376e+00, 1.013593133708622496e+01, -6.683743243079557361e-01
5.276848082844891152e+00, 1.141103356270471458e+01, 9.075735411928966823e-01
3.306590296260255357e+00, 1.041717112665862821e+01, 8.906231647712764543e-01
5.619416404741168769e+00, 1.128679685676918965e+01, 1.257378627386963377e+00
5.070624353384524774e+00, 9.658401620699029522e+00, 3.898999476821583543e-01
4.756045879171137969e+00, 1.032761677871707029e+01, 1.320072388439086919e-01
5.289945426929967276e+00, 9.752438140486203721e+00, 6.818945647341069227e-01
5.050475783208666414e+00, 9.462027656588427149e+00, 7.722060481532250220e-01
4.216147186809608982e+00, 1.294590860152269407e+01, 4.784909484830544013e-01
5.398494128127659053e+00, 9.766798988294388195e+00, -4.742361645743554122e-01
5.602511419366111411e+00, 1.018460133536549961e+01, -2.748067711707889438e-01
3.908057612614914689e+00, 1.122130709318047437e+01, -4.370189835301138692e-01
4.111599757581121395e+00, 9.382919032652305091e+00, 6.045475248077391006e-01
4.647538622411791387e+00, 8.778165803610995965e+00, 3.415148053139563933e-01
3.983297642991470155e+00, 9.747660650061499510e+00, -6.543495518504535147e-01
4.307185728529466573e+00, 1.154155136701959172e+01, 9.100648039470169565e-03
4.504359457239708320e+00, 8.307762456327514755e+00, -1.509987842841713279e+00
5.794848724727992284e+00, 8.867201160705825203e+00, 9.297583969745021326e-01
4.882235023783633387e+00, 9.691835060114492251e+00, 1.741530221831456116e+00
6.398206067431085664e+00, 9.353621227698537766e+00, -1.151012990224295596e+00
6.739633676743133073e+00, 1.089875127015088019e+01, 1.460692851776896228e+00
3.514864057037295986e+00, 1.099240177727542367e+01, -1.279775822528788964e+00
6.124227392906201217e+00, 9.812977524372120897e+00, -2.554600756213590840e-01
5.221053376748623798e+00, 1.152107020836700890e+01, 1.554600960709602298e-01
3.548803753204481382e+00, 9.463605373225897566e+00, -3.043530342529639499e-01
6.066894200702799722e+00, 9.451332468066826920e+00, -1.036276015314963939e+00
2.821226228933362723e+00, 1.018525556915011343e+01, 1.910583390437911866e-01
3.524046635486693724e+00, 9.319126406448997813e+00, -1.053768516105014319e+00
3.812506019018443659e+00, 9.177275361981944712e+00, 7.610244972700638266e-01
4.176736406751791364e+00, 8.508665784215615702e+00, 8.497314063357719327e-01
5.759138119791094468e+00, 8.707251852753014276e+00, -1.779486314887082532e+00
5.196652619299657161e+00, 8.163665533339864666e+00, 2.702051485151885646e-01
4.180496212707366155e+00, 1.103009467494614526e+01, 3.553125047142571269e-01
5.385087957561338179e+00, 9.285180824370907970e+00, 1.186046525374395699e+00
5.662712786794924291e+00, 1.034882363640498504e+01, -1.028394721604487083e+00
5.999248107147384879e+00, 1.183216692971273076e+01, -8.746956969859764897e-01
6.034560699798335648e+00, 8.492808331335231387e+00, 9.784693015947288908e-01
5.457023649900971662e+00, 9.327955625819200236e+00, -1.392284665772328012e+00
4.579198278913576559e+00, 1.014259168792783150e+01, 6.010376566966252332e-01
7.119289883448027823e+00, 9.624173599718801597e+00, -3.712016731952647586e-01
5.692004588195958448e+00, 1.078156543622996288e+01, 3.535190882367106324e-01
5.224766481558289932e+00, 1.135791454520848198e+01, 9.935597478054914999e-01
4.039531201425700324e+00, 1.159855759921604168e+01, 1.453420615522384163e-01
5.847534706334527321e+00, 1.147250605904550902e+01, -7.550777737499323461e-01
4.885711156852382331e+00, 8.209480048500491733e+00, -1.047020878261653021e+00
6.219051774286688428e+00, 8.252454480468692566e+00, -6.271085373470678404e-01
6.204699919176696277e+00, 1.015636487336568727e+01, -8.817749173649676031e-01
5.322000569588232644e+00, 1.158102965031119069e+01, -1.064008514204645373e+00
5.310307925620898928e+00, 8.445109104623783836e+00, 2.110104593059109054e-04
4.787917212028134806e+00, 1.019338208245193478e+01, 4.533076104096696035e-01
2.489019408915204679e+00, 8.624609105821123833e+00, -1.550371801264472937e+00
4.969857321205921608e+00, 7.503874985174570966e+00, 6.052945743191594508e-01
4.089844489360972446e+00, 1.151787345534101981e+01, 1.063589927545683267e+00
4.352488227035728130e+00, 1.285181981646020155e+01, 5.625311583211052291e-01
3.774695914300103539e+00, 8.552433278982091380e+00, -1.054328207659589456e+00
3.714335359928639946e+00, 1.160808207429493955e+01, 1.783398958035915111e-02
4.746779149858616265e+00, 1.028362611835766494e+01, -8.609111411990565399e-01
8.101321617087471338e+00, 9.301314270407740281e+00, -5.551011463294003301e-01
4.733339822808930286e+00, 1.026986662488682178e+01, -1.237337698462176672e+00
7.351256930865847750e+00, 9.801777799961266524e+00, 3.853806952682904408e-01
5.966190981440229635e+00, 9.598449489797037160e+00, -2.306904338895543471e-01
4.991368486202135912e+00, 8.940264909170396734e+00, 5.036976316363016570e-01
5.219218791198207974e+00, 8.807281827598632873e+00, 8.263160663483178903e-01
6.191326241714655509e+00, 1.035101322986228212e+01, -4.882617757778704992e-01
5.519825620667860200e+00, 8.470237597967896548e+00, 5.525357948829783261e-01
4.959674216997282059e+00, 1.049185544424058492e+01, 6.967588376473513589e-01
4.324459668650666444e+00, 9.713510576535009378e+00, 3.448390631512934790e-01
4.394994619251415102e+00, 1.125722277721446929e+01, 1.743798450097800434e-01
4.920001390838956823e+00, 9.142321119435342425e+00, -4.106074122434965612e-01
3.291019351935126735e+00, 9.874997403729885548e+00, -7.564797573509368656e-01
4.423709378055161956e+00, 8.227233795179380138e+00, 6.665364636007627963e-01
4.630742762138339685e+00, 1.040811858185282368e+01, 4.812831977149381046e-01
6.751574727287734667e+00, 8.652011574375686465e+00, -3.425746149769387516e-01
4.549202190175372529e+00, 9.721250958971648259e+00, 4.716607885723620996e-01
7.735025932118899661e+00, 1.107472828221414751e+01, 2.254437472839397327e-01
3.405027855642526191e+00, 1.070729136083518895e+01, 5.806768975822372836e-01
4.250761942090813150e+00, 9.782385979515805019e+00, -1.220232294262378447e+00
6.850665806853066364e+00, 9.291733135052659520e+00, 2.605658734243589403e-01
4.728907072187563898e+00, 1.073246886298414360e+01, 3.263657642933381897e-01
5.303692341371298191e+00, 1.170831800746515938e+01, -2.474377919164202078e-01
5.746493372842694569e+00, 9.982920639812736141e+00, 4.673922204402990860e-02
5.629758129893793317e+00, 9.235141589491684400e+00, 4.610362208057783295e-01
5.377068809232679492e+00, 9.304233920539545011e+00, -7.667312768885620189e-01
5.631563634395550189e+00, 9.891903147630237925e+00, 3.108007448194870931e-02
5.544182578729802024e+00, 9.548824519892120222e+00, 7.667947780324640972e-01
4.258528016798767801e+00, 1.013507465520432582e+01, 1.043684122850827567e+00
5.409498232391364070e+00, 9.025873138822412045e+00, 3.904931759147069470e-01
5.150418312059729331e+00, 1.045020791963420947e+01, -6.390772494143220905e-02
5.746018087013176512e+00, 9.388956364992697701e+00, -6.108914701864007757e-01
4.852753792555335011e+00, 1.175951530708652548e+01, -4.803683987998613181e-01
4.036738078790842010e+00, 1.007351083340709508e+01, 6.550875338342215803e-01
3.787476157753336459e+00, 9.096300591524524748e+00, 1.031571129528572328e-01
4.046136573029699868e+00, 9.469420771200470099e+00, -8.696953907310430720e-01
2.241028318916132633e+00, 1.054076267391270072e+01, 4.151960891256811781e-01
5.924900741506323953e+00, 1.001956686039393496e+01, -6.113625454283405647e-01
3.442522431768618496e+00, 8.387886234410178332e+00, 2.289558832257428289e+00
6.032302051663203990e+00, 9.244400617806668663e+00, 3.590152208025396141e-01
4.989817041035142786e+00, 8.634434561627347904e+00, -1.224506247360981792e+00
3.997046263216630368e+00, 9.812609798826766649e+00, 4.161618003182249170e-01
4.449213634375418280e+00, 9.938483015275236809e+00, 2.835037474449127459e-01
4.846499024340488404e+00, 1.078812235181843171e+01, -1.200654136995704946e-01
5.008160987278921894e+00, 1.087410439801231021e+01, -1.276660773680293737e+00
4.493886983837390048e+00, 1.055036404645702319e+01, 2.627890783931848273e-01
5.231948714362001596e+00, 1.023100570443187429e+01, -1.616889042788000941e+00
4.422516048132235866e+00, 9.078816467310446114e+00, -1.124845091886254478e+00
6.594525986635731307e+00, 1.160350005512693983e+01, 1.267813707613386853e+00
6.704352509520517422e+00, 9.145966103132074920e+00, 2.127734985642781851e+00
5.287433482261648443e+00, 1.001502983869126773e+01, -4.856060392304495932e-01
5.660110594335012735e+00, 8.692071088978492455e+00, 3.663401256562049402e-01
4.013957045596487916e+00, 1.111415993121481094e+01, -6.433141244023613536e-01
4.085338284785818175e+00, 7.945439591927396350e+00, 9.007739579034301780e-01
5.202918031652529862e+00, 9.828683294588200781e+00, -1.295311559496290288e+00
6.409384416247870142e+00, 8.589981639594046925e+00, 8.028641072970668091e-01
5.678001999412320089e+00, 9.877339397696607293e+00, -9.396010641054554080e-01
6.635219413611744166e+00, 9.527870152654871916e+00, 4.204270487124857625e-01
5.159458861082823589e+00, 8.764584791808731623e+00, 1.707921874619958258e+00
5.379778194708536354e+00, 1.012117839088749882e+01, -3.645071918815589451e-01
3.154469027926122937e+00, 9.104008324666985175e+00, 4.407647819369890363e-01
4.516080466411455774e+00, 1.169738241683712765e+01, -1.897179599881199552e+00
6.226508902140571067e+00, 9.631395623078821799e+00, 1.063274414900384102e+00
6.768092283102578044e+00, 1.043383111356951254e+01, 6.752895536530323373e-02
5.935444412442639539e+00, 9.263494868723290310e+00, 1.756723845896081881e+00
5.962278913152923465e+00, 1.112574408958509409e+01, -1.043786148872507091e+00
5.094071215484112791e+00, 7.794565355084325020e+00, 2.832784749705796745e-01
3.827086641269970002e+00, 1.122153594280131905e+01, -7.469486268715449517e-01
4.220217179033663335e+00, 9.149804896738668702e+00, -3.762795405298454132e-01
6.131611098190958842e+00, 8.531692714282474554e+00, 5.347659338859243050e-01
4.142440980616141744e+00, 8.379951544841665267e+00, 1.795637313078688901e+00
6.095416402061269778e+00, 1.077426777429217353e+01, -2.488903525053061672e-01
3.154036148234653503e+00, 1.019356518665864186e+01, 1.171983735176299196e-01
5.844354340083864230e+00, 9.118384040972614457e+00, 1.102140540515962330e+00
2.945556071231398843e+00, 9.678996011722963644e+00, -3.179215604588740418e-01
5.378009569090108855e+00, 1.137372611636821951e+01, -1.354366075991191076e+00
3.635317740986460766e+00, 1.020444604615368966e+01, -1.288890625457323358e+00
4.671663089432012583e+00, 9.751211118582034487e+00, -4.457843255867992016e-01
3.895793860919055440e+00, 9.279255665706125811e+00, -1.805210107093656813e+00
5.069185398468100345e+00, 9.147441130519949226e+00, 9.310719205145564503e-01
4.165101825162802918e+00, 1.171560275368584669e+01, -2.571756837074490321e-01
5.058237869447029134e+00, 8.768890287853935206e+00, 2.386101102524688100e-01
5.769162266209195700e+00, 9.017290215746553983e+00, -9.904270662047278684e-01
3.233377247242171570e+00, 9.332230299961645770e+00, -1.403300581114969914e+00
4.716975660120588998e+00, 9.511398394568162828e+00, -1.619402989768395473e+00
6.665957289269186070e+00, 9.922589227158772118e+00, 1.862046466777297127e+00
5.157009296187032632e+00, 1.000888982671564165e+01, 6.301908190293671330e-01
6.224454604196566265e+00, 8.553246272616062740e+00, 3.781299809863876149e-01
5.597217883999626054e+00, 1.095062403184413924e+01, -1.340632184674985794e+00
5.781169078092252889e+00, 8.884956980803931259e+00, -2.067984916476826307e-01
4.376863080174323350e+00, 9.678499329902033210e+00, -1.715304828834840034e+00
4.971249947821378079e+00, 9.940286217718810491e+00, 5.586476147528911529e-01
6.640387576406736159e+00, 1.015602258936958791e+01, -2.522328052010233357e+00
4.212106474909369069e+00, 1.063413191109586009e+01, 1.397934512018992770e+00
7.769728375396856457e+00, 1.021268026822021291e+01, 1.365050437242123493e-01
5.873875306927537565e+00, 9.561626675543994480e+00, 6.042336764625193535e-01
4.072240490800601798e+00, 9.886121626815008057e+00, -1.058661404937995432e+00
3.811732818889943086e+00, 9.699822007276402758e+00, -1.534203441323434003e+00
5.832294106176257209e+00, 1.004935699707459484e+01, -2.266506729032102374e+00
6.335939606455766260e+00, 1.039596456784413725e+01, 7.061571227433092179e-01
6.305225475952365599e+00, 8.797228245548780023e+00, 1.329350381644162971e+00
6.942087711012703721e+00, 9.873428093357322410e+00, 9.533880797805543983e-01
4.795454961918950154e+00, 1.003793935515696134e+01, 9.341650825205664865e-02
4.882841811627219641e+00, 1.099103396328848881e+01, -2.678283960735940550e+00
6.554369658026931944e+00, 1.185229088153670141e+01, 6.995074559379249601e-01
5.694431605439797650e+00, 1.123779246375035790e+01, -8.793861426770067657e-01
4.241264132260853081e+00, 9.648261066202186598e+00, 1.432518110073971673e+00
5.973808323929129749e+00, 1.091955150579405576e+01, -9.172609168555839743e-01
4.320676493889673786e+00, 9.186285143440681367e+00, 1.716891339906423120e-01
5.640278682738326665e+00, 1.062702441789549468e+01, 3.646421580337786406e-01
3.966371030881558291e+00, 9.244030986555062057e+00, -1.152154823581577947e+00
3.797234530989038959e+00, 1.108471361662968846e+01, 2.991094366910344027e-01
5.805884447984396957e+00, 1.018127432116549258e+01, 7.465601556075111001e-01
4.861085043357737945e+00, 1.121083132212539901e+01, 3.511988686590937769e-01
5.156741838286468926e+00, 8.544177503869798684e+00, 8.173216020509181945e-01
5.140212563085912123e+00, 9.639440267818370600e+00, -5.066977401674882531e-01
5.855207991282951774e+00, 9.563731778716313414e+00, 9.264301840539339583e-01
4.137129129457999710e+00, 1.025959606116390077e+01, 2.916021638948559369e-01
5.916973325584228505e+00, 7.940754760515414290e+00, 6.549619422557925175e-01
5.083145577413784366e+00, 1.039105965222670847e+01, 6.741779372165763728e-01
3.930516237597178275e+00, 8.238623154120382708e+00, 1.695610410757323050e-01
3.962390687037483872e+00, 1.219484203793486721e+01, -3.024368044465428063e-01
6.433438812299268506e+00, 9.113480450450971659e+00, 1.141386119803105226e+00
4.858340858719985889e+00, 8.797976033157809184e+00, 4.758110366179445494e-01
5.154363637590690495e+00, 1.147878957151342938e+01, 2.960050252857826525e-01
3.822280082973670279e+00, 1.051605600747938141e+01, -7.396840252795612303e-01
4.221379712026260833e+00, 1.045973271692155393e+01, 6.538525528010686871e-01
5.224762375794908209e+00, 8.893365393162305566e+00, 1.312829273921134465e+00
5.419560464976945546e+00, 8.457503383295163601e+00, -9.192459099436162129e-01
5.134911669896707664e+00, 9.431160313261283790e+00, -7.939783710875730760e-01
4.125932238898140092e+00, 1.061765880278642626e+01, -1.259587442328151119e-01
4.639827684620432713e+00, 8.949126087363278970e+00, 4.090867916785478342e-01
5.796490271518577764e+00, 1.017455924024486080e+01, -6.040363722659878448e-02
6.297033916469876758e+00, 8.442032751855888861e+00, -4.003253188929735695e-01
5.164676567070207724e+00, 8.924617044637836116e+00, -1.750030031606940817e+00
4.350580255085250592e+00, 9.486132129722022910e+00, -6.123094896964857980e-01
5.987548808408559076e+00, 8.889907593108500095e+00, -1.189166255060980504e+00
4.551923578646908553e+00, 9.459056708299097949e+00, -1.214182930855159798e-01
4.715640675482299038e+00, 1.094785938038093143e+01, -1.228007914123230515e+00
3.969149585656845503e+00, 1.029996722402705700e+01, 6.016458167310034799e-01
5.075565144690748376e+00, 9.843842838908502202e+00, 5.920351144912415764e-01
4.599267644391525245e+00, 1.068815313461300143e+01, -2.287567996465686537e+00
4.679649912119222321e+00, 1.014900413070935592e+01, 6.737101072001633328e-02
4.356885796622113283e+00, 1.122991722400986347e+01, 6.321528623149944570e-01
4.255773752279135458e+00, 1.029099704987712194e+01, 2.825357529836843851e-01
5.863552457673998575e+00, 9.186321902967625519e+00, 1.274750684397175426e+00
6.028875249862236885e+00, 8.971272149517028893e+00, -9.521118259952074947e-01
4.789967149020477599e+00, 8.733476655166093394e+00, -6.286065271118583819e-01
4.559362957615746836e+00, 1.036544070959350883e+01, 2.087596353237166358e-01
3.590526473524617401e+00, 1.016631206661166331e+01, -1.087148052317800095e+00
4.493678316191747513e+00, 9.045966975378497921e+00, 1.579080546900217152e+00
4.335510815143873486e+00, 1.046575249453409207e+01, 1.014799282437859995e+00
3.821415809665303254e+00, 1.046957992581542030e+01, -2.570292230672547307e-01
5.163705708240223125e+00, 1.056550119867684145e+01, -1.988589612676277651e+00
4.953794603724349876e+00, 1.106021099127525353e+01, 5.708262045398516671e-01
3.438785564801146055e+00, 1.091027146399989256e+01, -9.274099154275502466e-01
3.523061947184225051e+00, 9.727926417541919335e+00, -3.720430839694836567e-01
4.708201173478339108e+00, 8.965932525407513509e+00, 1.033075878805444159e+00
5.729163567688068781e+00, 9.822965019117425811e+00, 6.150421545813228308e-02
4.699221098667194951e+00, 1.187312557106555033e+01, -6.508923528863628238e-01
4.873188407143481449e+00, 1.006940347854608575e+01, 9.515856687184890417e-01
4.431196392041102605e+00, 1.044715206731630985e+01, 8.431446513807455689e-02
4.903520936522289375e+00, 1.055368998958257798e+01, 4.188832702916997497e-01
3.671624121268671104e+00, 9.807140597701403451e+00, -1.872436435308983516e+00
6.583179948780803592e+00, 1.089472673362282151e+01, -2.476466987899247130e+00
5.603065203483534873e+00, 9.452472995383082832e+00, 4.669104778441587333e-01
4.523039501584156241e+00, 9.753321613512261123e+00, 2.351348708386422626e-01
6.221787007525271918e+00, 9.383357848701887605e+00, -4.383928154048081227e-01
3.327891714069850515e+00, 1.027100406447068437e+01, 7.571340130259769374e-01
4.340960909746143237e+00, 1.013878236548463718e+01, -1.345918962615507253e+00
5.700602028587560710e+00, 8.149548418234806135e+00, -6.188890002977015525e-01
5.525108549374260214e+00, 1.030665895588136749e+01, 3.236231591289779885e-01
6.086449891924406330e+00, 9.453090803912914453e+00, -7.781484087698559149e-01
2.174831350896074600e+00, 1.049403862572093793e+01, -1.255475043711707706e+00
3.718911808946148589e+00, 8.365328291924921444e+00, 7.607991354957093222e-01
5.702415678749080286e+00, 8.949249709590333168e+00, 3.689181186093972165e-01
7.123997013278382084e+00, 1.053554711684495437e+01, -8.388421307524583925e-01
5.122039473390758602e+00, 1.000916805156030698e+01, 1.047125222596055005e+00
5.089999628357937844e+00, 8.568431469454361959e+00, -1.730743017063109956e-01
6.376834065032215726e+00, 1.078123920074666131e+01, 4.785607894257222772e-01
5.053970739889188657e+00, 8.110308105743456508e+00, -6.181371476289951872e-01
4.402336730643883200e+00, 8.990832701735532950e+00, 1.477740222880513210e+00
4.345504968015965197e+00, 1.000814155303856445e+01, -3.165941144908639981e-01
4.216859787422558625e+00, 1.083522720653568960e+01, -1.263539876716206489e+00
5.411809658183091010e+00, 9.784974179861896104e+00, -1.231964737572355528e-01
4.112757119968491359e+00, 9.695324007183147685e+00, -3.310117807754876296e+00
5.035694779615760730e+00, 1.050686690921932076e+01, -8.957433441357697257e-01
5.229227344811007150e+00, 8.435807901368228556e+00, 6.177107061826134782e-01
3.194300821631678389e+00, 1.285852792337401773e+01, 2.167844073012441253e-01
5.397846986426410254e+00, 9.065081760717017545e+00, 1.122855187694475232e+00
5.654107618273243929e+00, 1.116195595050127665e+01, 2.204470186874571691e-01
5.283967309807525936e+00, 1.224804389293170459e+01, -8.291966516114912533e-01
4.345333610905253607e+00, 9.180279803736155486e+00, -5.324775746107264229e-01
5.471226230099908605e+00, 1.150569831038442992e+01, -7.119374742637708531e-01
6.506972472281230324e+00, 1.031745400823728076e+01, 4.723989964649824569e-01
5.063760051521738248e+00, 9.166615322519701792e+00, 2.024925295251537027e-01
4.719380768197820153e+00, 1.002416379733550222e+01, 3.946372972628654496e-01
3.985480194757571759e+00, 9.873838775784255617e+00, 3.261420528423529808e-01
4.368053552558553321e+00, 1.075327928369384622e+01, 1.744776240675530499e+00
5.899371377338193057e+00, 1.150014335032251367e+01, -5.846407552540190400e-01
4.667735556246451978e+00, 1.043652335974904766e+01, -2.403829389604198175e-01
5.310058938697495456e+00, 9.845714240538367079e+00, -3.106259949379196472e-01
4.126150207779386569e+00, 9.865084112464238331e+00, 9.757178342789477599e-01
3.993315525981197656e+00, 1.090148087044311254e+01, 1.494478333051130203e+00
4.188475277007249531e+00, 9.656179082397263969e+00, -6.532658194066621737e-01
4.562695156376813443e+00, 9.059724262085801172e+00, -8.222273573050470352e-01
6.624575245569899629e+00, 9.762069412701405824e+00, -6.343280146110821249e-01
5.473690174063507108e+00, 1.017796215913301516e+01, -3.204632976755522611e-01
5.202264537395518751e+00, 9.495555725265941049e+00, -1.238017707705709958e+00
6.715513618028016829e+00, 1.079285732512575002e+01, 5.245243541569279966e-01
3.295359166294923980e+00, 8.828194768576246076e+00, 6.881147018561846185e-01
5.587486791069826708e+00, 1.031707023798122158e+01, -7.532369835403417424e-01
5.154653211879916874e+00, 9.254715386343450589e+00, -7.852133443985832573e-01
4.021847547336030004e+00, 1.096702138035387364e+01, 6.375763173231934200e-01
4.896640853140277194e+00, 9.156238191142714200e+00, 8.901963020097815038e-01
